# Timestamp(ns);angle_cmd
1687075066835256576.000000;4.178775
1687075066844260352.000000;4.181386
1687075066856227584.000000;4.182169
1687075066866435072.000000;4.186285
1687075066874607616.000000;4.186477
1687075066884142336.000000;4.186625
1687075066894463232.000000;4.186303
1687075066904499712.000000;4.187257
1687075066914609664.000000;4.206401
1687075066925273344.000000;4.216957
1687075066934130176.000000;4.223893
1687075066944991744.000000;4.227480
1687075066956242432.000000;4.231613
1687075066965317888.000000;4.201142
1687075066974285568.000000;4.181963
1687075066984018944.000000;4.167736
1687075066994459392.000000;4.155241
1687075067004586752.000000;4.147762
1687075067015957504.000000;4.141215
1687075067024390656.000000;4.136158
1687075067035866368.000000;4.132185
1687075067044784128.000000;4.130959
1687075067056968448.000000;4.192340
1687075067067243008.000000;4.248918
1687075067075146240.000000;4.277499
1687075067084763392.000000;4.301175
1687075067095589888.000000;4.320553
1687075067104357376.000000;4.336511
1687075067116096256.000000;4.349891
1687075067127230464.000000;4.361329
1687075067134347008.000000;4.363854
1687075067144852736.000000;4.355908
1687075067154894592.000000;4.351406
1687075067165363456.000000;4.333023
1687075067174781696.000000;4.326489
1687075067184727040.000000;4.311064
1687075067194148352.000000;4.307996
1687075067204351488.000000;4.304403
1687075067215028992.000000;4.302618
1687075067224902144.000000;4.256406
1687075067234252800.000000;4.230401
1687075067244248320.000000;4.215515
1687075067255006720.000000;4.206246
1687075067265811456.000000;4.204226
1687075067275134464.000000;4.201535
1687075067285679872.000000;4.202377
1687075067295068160.000000;4.203174
1687075067306313984.000000;4.203332
1687075067314751744.000000;4.180572
1687075067325640192.000000;4.172932
1687075067335349760.000000;4.163494
1687075067343843072.000000;4.160397
1687075067358424832.000000;4.159345
1687075067366855936.000000;4.168653
1687075067374450176.000000;4.176751
1687075067384407296.000000;4.182626
1687075067393847040.000000;4.188189
1687075067405920256.000000;4.197450
1687075067414682368.000000;4.214252
1687075067426320128.000000;4.222914
1687075067435456768.000000;4.233345
1687075067444156928.000000;4.241406
1687075067454872320.000000;4.249840
1687075067467732480.000000;4.226998
1687075067474285312.000000;4.215450
1687075067484525824.000000;4.207958
1687075067495153664.000000;4.201814
1687075067504844032.000000;4.199582
1687075067514542848.000000;4.196511
1687075067524623360.000000;4.240306
1687075067534968064.000000;4.274622
1687075067544572416.000000;4.298055
1687075067555062016.000000;4.318244
1687075067565235200.000000;4.302334
1687075067575143168.000000;4.294052
1687075067585224960.000000;4.282769
1687075067595032320.000000;4.280219
1687075067605501952.000000;4.278814
1687075067614467328.000000;4.279323
1687075067625377536.000000;4.313207
1687075067634365440.000000;4.341702
1687075067643989248.000000;4.357952
1687075067655016704.000000;4.367340
1687075067665554688.000000;4.295964
1687075067674031360.000000;4.255777
1687075067684043520.000000;4.228454
1687075067695162880.000000;4.205977
1687075067704339200.000000;4.188206
1687075067714992640.000000;4.253836
1687075067723995392.000000;4.293596
1687075067734550272.000000;4.324701
1687075067744207872.000000;4.349707
1687075067755134464.000000;4.368185
1687075067766023680.000000;4.342834
1687075067774139904.000000;4.330214
1687075067784962304.000000;4.319234
1687075067795021056.000000;4.314003
1687075067805849344.000000;4.310955
1687075067815376640.000000;4.290317
1687075067824201216.000000;4.281351
1687075067833871616.000000;4.275616
1687075067844631040.000000;4.272400
1687075067857801984.000000;4.270629
1687075067865743104.000000;4.303745
1687075067874415104.000000;4.326428
1687075067885361408.000000;4.346136
1687075067894558208.000000;4.361177
1687075067903897856.000000;4.374331
1687075067914419456.000000;4.354859
1687075067923875072.000000;4.346202
1687075067934736896.000000;4.340995
1687075067944290816.000000;4.339042
1687075067955894272.000000;4.339818
1687075067964877056.000000;4.352884
1687075067975513600.000000;4.361685
1687075067985319168.000000;4.368353
1687075067995240960.000000;4.376218
1687075068005561088.000000;4.383408
1687075068014970368.000000;4.389440
1687075068026280448.000000;4.394981
1687075068035669504.000000;4.400174
1687075068044534784.000000;4.405625
1687075068059855872.000000;4.412574
1687075068068699136.000000;4.442799
1687075068075066624.000000;4.457287
1687075068085594368.000000;4.475019
1687075068095455232.000000;4.486095
1687075068103836160.000000;4.493633
1687075068115317248.000000;4.498465
1687075068125057024.000000;4.501278
1687075068135440384.000000;4.502635
1687075068144205568.000000;4.478112
1687075068154439680.000000;4.467829
1687075068164729600.000000;4.509608
1687075068174984960.000000;4.533022
1687075068186551040.000000;4.552065
1687075068194024448.000000;4.562675
1687075068206330880.000000;4.570260
1687075068215332608.000000;4.577542
1687075068225172480.000000;4.523819
1687075068234420224.000000;4.491566
1687075068244211200.000000;4.470455
1687075068256483072.000000;4.456159
1687075068264551936.000000;4.408436
1687075068274850560.000000;4.382203
1687075068285025792.000000;4.362614
1687075068294893568.000000;4.347184
1687075068305741312.000000;4.334205
1687075068314782720.000000;4.360163
1687075068324240128.000000;4.373407
1687075068334613248.000000;4.382535
1687075068344294144.000000;4.388939
1687075068354339584.000000;4.392403
1687075068365370112.000000;4.367080
1687075068374493184.000000;4.352944
1687075068385082368.000000;4.343787
1687075068394322432.000000;4.336528
1687075068405594112.000000;4.332388
1687075068415427328.000000;4.330345
1687075068424506624.000000;4.327569
1687075068436486656.000000;4.325161
1687075068444593664.000000;4.321048
1687075068456966144.000000;4.317974
1687075068466321664.000000;4.367056
1687075068474840064.000000;4.395489
1687075068484650752.000000;4.414330
1687075068494330880.000000;4.428840
1687075068504374272.000000;4.439766
1687075068514460672.000000;4.446273
1687075068524549632.000000;4.455802
1687075068535130112.000000;4.459159
1687075068545368576.000000;4.456563
1687075068555116032.000000;4.456931
1687075068564075008.000000;4.470242
1687075068575172096.000000;4.476273
1687075068583760640.000000;4.481163
1687075068594419456.000000;4.485337
1687075068605452800.000000;4.486969
1687075068614944256.000000;4.481616
1687075068625291776.000000;4.478252
1687075068634686976.000000;4.479622
1687075068643990528.000000;4.476334
1687075068655459584.000000;4.472295
1687075068664656128.000000;4.447973
1687075068674367488.000000;4.431893
1687075068685187584.000000;4.420647
1687075068695715328.000000;4.410995
1687075068704136960.000000;4.407808
1687075068715207936.000000;4.399632
1687075068724045056.000000;4.395458
1687075068735206912.000000;4.391477
1687075068744359424.000000;4.387727
1687075068754854144.000000;4.386806
1687075068765737472.000000;4.408019
1687075068775187456.000000;4.420120
1687075068785658624.000000;4.425810
1687075068794755328.000000;4.431579
1687075068805298944.000000;4.435579
1687075068815447296.000000;4.447008
1687075068824261376.000000;4.451178
1687075068834224384.000000;4.457622
1687075068843511296.000000;4.463123
1687075068855415040.000000;4.463405
1687075068865647872.000000;4.425034
1687075068874585856.000000;4.404064
1687075068884920064.000000;4.385496
1687075068896944384.000000;4.370923
1687075068905181952.000000;4.364359
1687075068915756544.000000;4.368446
1687075068924367104.000000;4.367341
1687075068934468096.000000;4.366047
1687075068944862208.000000;4.363075
1687075068954931200.000000;4.361021
1687075068966200832.000000;4.431960
1687075068973828096.000000;4.473874
1687075068985253632.000000;4.505792
1687075068993935360.000000;4.530865
1687075069004086528.000000;4.549709
1687075069014308864.000000;4.562865
1687075069024956672.000000;4.572474
1687075069034709760.000000;4.579530
1687075069044560640.000000;4.524818
1687075069055558912.000000;4.488596
1687075069064664576.000000;4.460731
1687075069074002944.000000;4.420182
1687075069084501760.000000;4.395833
1687075069094874112.000000;4.378176
1687075069105158912.000000;4.365390
1687075069116018176.000000;4.356167
1687075069126564352.000000;4.341226
1687075069134630912.000000;4.335841
1687075069145127680.000000;4.343618
1687075069155631360.000000;4.350645
1687075069164867840.000000;4.420460
1687075069174956032.000000;4.462861
1687075069184554752.000000;4.484970
1687075069194831616.000000;4.500183
1687075069204188928.000000;4.508027
1687075069216194560.000000;4.544295
1687075069224506624.000000;4.565096
1687075069234569984.000000;4.581700
1687075069244392448.000000;4.593383
1687075069254341376.000000;4.598850
1687075069266819328.000000;4.572944
1687075069275294976.000000;4.557037
1687075069284267776.000000;4.545243
1687075069295095552.000000;4.535567
1687075069305377792.000000;4.530043
1687075069314651904.000000;4.554203
1687075069324852480.000000;4.566595
1687075069335041024.000000;4.578619
1687075069344303872.000000;4.585247
1687075069355774464.000000;4.591848
1687075069365177344.000000;4.576778
1687075069375635968.000000;4.567935
1687075069385916416.000000;4.560893
1687075069394051584.000000;4.554797
1687075069405568000.000000;4.550244
1687075069414910976.000000;4.521058
1687075069424862976.000000;4.509525
1687075069435626752.000000;4.498760
1687075069444001280.000000;4.490155
1687075069455854336.000000;4.478520
1687075069466269184.000000;4.549595
1687075069474789120.000000;4.588552
1687075069484931328.000000;4.616149
1687075069494994688.000000;4.633101
1687075069505317632.000000;4.646605
1687075069515203584.000000;4.654860
1687075069524815104.000000;4.610479
1687075069534804224.000000;4.577387
1687075069544762368.000000;4.552334
1687075069555810560.000000;4.536622
1687075069564910080.000000;4.558095
1687075069574568960.000000;4.566841
1687075069584429824.000000;4.568252
1687075069593718016.000000;4.572445
1687075069605192448.000000;4.576068
1687075069614757632.000000;4.593895
1687075069624255488.000000;4.606348
1687075069634461184.000000;4.614478
1687075069644828416.000000;4.618236
1687075069655286016.000000;4.622086
1687075069665777664.000000;4.651443
1687075069674485760.000000;4.665814
1687075069683913216.000000;4.677098
1687075069695661056.000000;4.684608
1687075069704852736.000000;4.688931
1687075069715069952.000000;4.636103
1687075069724897536.000000;4.599585
1687075069734883584.000000;4.574122
1687075069743885568.000000;4.556195
1687075069754055936.000000;4.544530
1687075069765239808.000000;4.506718
1687075069774937088.000000;4.485634
1687075069784431616.000000;4.468686
1687075069794721024.000000;4.455523
1687075069806329344.000000;4.444314
1687075069814677504.000000;4.419893
1687075069823924736.000000;4.402379
1687075069834084096.000000;4.389690
1687075069844224512.000000;4.380805
1687075069855753472.000000;4.371065
1687075069865808384.000000;4.459066
1687075069874032896.000000;4.513092
1687075069885113344.000000;4.550707
1687075069896410368.000000;4.577198
1687075069904913920.000000;4.596850
1687075069914259968.000000;4.546684
1687075069925326592.000000;4.515896
1687075069934591744.000000;4.493888
1687075069944744704.000000;4.482607
1687075069955441408.000000;4.472054
1687075069964628736.000000;4.465768
1687075069974778880.000000;4.460421
1687075069984449280.000000;4.453915
1687075069994002688.000000;4.449374
1687075070004756480.000000;4.445271
1687075070015671552.000000;4.441937
1687075070025609472.000000;4.439675
1687075070035818240.000000;4.435830
1687075070044270848.000000;4.436216
1687075070054290176.000000;4.447045
1687075070065938944.000000;4.483624
1687075070074148864.000000;4.507373
1687075070084325376.000000;4.529096
1687075070094171392.000000;4.546382
1687075070104273408.000000;4.560169
1687075070116073728.000000;4.571341
1687075070124165632.000000;4.572661
1687075070135275520.000000;4.590695
1687075070145087744.000000;4.595630
1687075070155302912.000000;4.618160
1687075070164318464.000000;4.637203
1687075070174699264.000000;4.608893
1687075070184540672.000000;4.587567
1687075070194743040.000000;4.574296
1687075070205302272.000000;4.563621
1687075070215370752.000000;4.555717
1687075070224939520.000000;4.639101
1687075070233695232.000000;4.693995
1687075070244065024.000000;4.731904
1687075070256580608.000000;4.757893
1687075070266068480.000000;4.767612
1687075070274973696.000000;4.774065
1687075070284834048.000000;4.778646
1687075070295219456.000000;4.782090
1687075070305590016.000000;4.784720
1687075070314115328.000000;4.825432
1687075070324560896.000000;4.848465
1687075070336990464.000000;4.865753
1687075070344896768.000000;4.877574
1687075070357674240.000000;4.888779
1687075070364498176.000000;4.840539
1687075070374142464.000000;4.816803
1687075070384617984.000000;4.803159
1687075070393665280.000000;4.793496
1687075070404719872.000000;4.787895
1687075070414492416.000000;4.757004
1687075070425108480.000000;4.743002
1687075070434006784.000000;4.731149
1687075070444192256.000000;4.724223
1687075070455305728.000000;4.720637
1687075070465457408.000000;4.770441
1687075070474319104.000000;4.799989
1687075070484015104.000000;4.820446
1687075070494675456.000000;4.836256
1687075070506281728.000000;4.852088
1687075070514156032.000000;4.862948
1687075070524862208.000000;4.889611
1687075070534839552.000000;4.905773
1687075070545765120.000000;4.919024
1687075070555301632.000000;4.931307
1687075070565537024.000000;4.924333
1687075070574981376.000000;4.922617
1687075070584552960.000000;4.920801
1687075070594821376.000000;4.922244
